survey_id	zone	node_id	sequence	x	z	y	event	label	neighbors	source	confidence
20260712-170700-z102	102	252	252	-281.127	304.303	8.806	point		251,253	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	253	253	-281.126	302.247	8.919	point		252,254	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	254	254	-281.039	299.125	9.062	point		253,255	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	255	255	-280.953	296.906	8.938	point		254,256	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	256	256	-280.831	293.818	8.639	point		255,257	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	257	257	-280.839	291.741	8.484	point		256,258	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	258	258	-281.134	288.674	8.345	point		257,259	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	259	259	-281.701	286.004	8.255	point		258,260	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	260	260	-282.733	284.390	8.198	point		259,261	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	261	261	-284.149	283.399	8.258	point		260,262	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	262	262	-286.149	283.260	8.821	point		261,263	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	263	263	-287.469	284.344	9.236	point		262,264	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	264	264	-288.672	286.518	9.893	point		263,265	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	265	265	-289.072	288.706	10.421	point		264,266,550	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	266	266	-289.219	290.376	10.967	point		265,267	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	267	267	-289.681	293.085	11.649	point		266,268	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	268	268	-290.069	295.039	12.065	point		267,269	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	269	269	-290.672	298.016	12.718	point		268,270	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	270	270	-291.060	299.926	13.184	point		269,271	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	271	271	-291.640	302.778	14.109	point		270,272	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	272	272	-292.035	304.717	14.712	point		271,273	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	273	273	-292.616	307.640	15.503	point		272,274	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	274	274	-292.898	310.447	16.172	point		273,275	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	275	275	-292.967	312.822	16.735	point		274,276	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	276	276	-292.961	315.821	17.206	point		275,277,538	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	277	277	-292.770	317.753	17.897	point		276,278	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	278	278	-292.401	320.738	18.661	point		277,279	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	279	279	-292.313	322.754	19.040	point		278,280	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	280	280	-292.219	325.726	19.765	point		279,281	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	281	281	-291.989	328.081	20.296	point		280,282	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	282	282	-291.581	331.079	20.873	point		281,283	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	283	283	-291.375	333.137	21.356	point		282,284	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	284	284	-291.478	335.258	22.433	point		283,285,528	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	285	285	-291.924	338.444	23.101	point		284,286	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	286	286	-292.442	341.091	23.500	point		285,287,525	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	287	287	-293.062	343.402	23.853	point		286,288,524	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	288	288	-294.611	345.969	24.375	point		287,289	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	289	289	-295.812	346.866	24.961	point		288,290	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	290	290	-298.323	346.685	25.508	point		289,291	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	291	291	-299.417	346.128	25.833	point		290,292	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	292	292	-300.705	344.005	26.458	point		291,293	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	293	293	-301.189	342.047	26.946	point		292,294	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	294	294	-301.915	339.148	27.680	point		293,295	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	295	295	-302.439	337.230	28.061	point		294,296	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	296	296	-303.246	334.363	28.777	point		295,297,513	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	297	297	-303.837	332.278	29.261	point		296,298	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	298	298	-304.667	329.556	29.678	point		297,299,511	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	299	299	-305.623	327.148	29.995	point		298,300	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	300	300	-306.524	325.126	29.932	point		299,301	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	301	301	-307.794	322.346	30.076	point		300,302,508	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	302	302	-308.646	320.494	30.179	point		301,303	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	303	303	-309.855	317.736	30.662	point		302,304	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	304	304	-310.454	315.112	31.120	point		303,305	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	305	305	-310.412	312.788	31.459	point		304,306	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	306	306	-310.143	310.830	31.845	point		305,307	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	307	307	-309.759	307.994	32.604	point		306,308	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	308	308	-309.668	306.258	33.527	point		307,309	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	309	309	-309.847	303.492	34.868	point		308,310	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	310	310	-310.141	301.549	35.485	point		309,311	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	311	311	-310.574	298.208	36.314	point		310,312	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	312	312	-310.693	296.208	36.777	point		311,313	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	313	313	-311.041	293.218	37.270	point		312,314	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	314	314	-311.729	291.339	37.611	point		313,315	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	315	315	-313.155	288.708	38.361	point		314,316	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	316	316	-314.189	286.956	38.537	point		315,317	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	317	317	-315.656	285.177	38.599	point		316,318	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	318	318	-317.994	283.785	38.643	point		317,319	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	319	319	-319.741	282.951	38.750	point		318,320	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	320	320	-322.553	281.658	38.750	point		319,321	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	321	321	-324.421	280.805	38.780	point		320,322	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	322	322	-327.230	279.523	38.910	point		321,323,488	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	323	323	-329.479	278.497	39.022	point		322,324,487	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	324	324	-331.343	277.647	39.115	point		323,325	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	325	325	-334.147	276.369	39.360	point		324,326	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	326	326	-336.029	275.510	39.435	point		325,327	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	327	327	-338.845	274.226	39.344	point		326,328	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	328	328	-340.717	273.372	39.243	point		327,329	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	329	329	-343.739	271.893	38.923	point		328,330	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	330	330	-345.355	270.660	38.541	point		329,331	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	331	331	-346.877	269.227	38.213	point		330,332	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	332	332	-349.014	266.812	38.160	point		331,333	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	333	333	-350.088	265.072	38.351	point		332,334	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	334	334	-351.331	262.278	38.593	point		333,335	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	335	335	-351.925	260.666	38.705	point		334,336	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	336	336	-353.010	257.505	38.717	point		335,337	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	337	337	-353.660	255.569	38.748	point		336,338	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	338	338	-354.636	252.651	38.884	point		337,339	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	339	339	-355.291	250.689	38.924	point		338,340	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	340	340	-356.265	247.774	38.937	point		339,341	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	341	341	-356.901	245.822	38.840	point		340,342	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	342	342	-357.527	243.476	38.750	point		341,343	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	343	343	-358.213	240.453	38.750	point		342,344	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	344	344	-358.657	238.447	38.767	point		343,345	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	345	345	-359.218	235.419	38.679	point		344,346	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	346	346	-359.570	233.391	38.821	point		345,347	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	347	347	-360.092	230.354	39.035	point		346,348	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	348	348	-360.499	227.978	39.189	point		347,349	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	349	349	-360.990	224.939	39.544	point		348,350	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	350	350	-361.193	222.890	39.564	point		349,351	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	351	351	-361.205	219.804	39.690	point		350,352	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	352	352	-361.141	217.731	39.636	point		351,353	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	353	353	-361.008	214.640	39.410	point		352,354	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	354	354	-360.666	212.549	39.199	point		353,355	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	355	355	-359.650	209.899	39.043	point		354,356	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	356	356	-358.607	208.542	38.975	point		355,357	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	357	357	-356.423	206.905	38.908	point		356,358	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	358	358	-353.937	205.044	38.915	point		357,359	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	359	359	-351.997	203.559	38.948	point		358,360	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	360	360	-349.569	201.677	39.069	point		359,361	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	361	361	-347.939	200.433	39.150	point		360,362	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	362	362	-345.396	198.688	39.406	point		361,363	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	363	363	-343.622	197.637	39.569	point		362,364	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	364	364	-340.883	196.226	39.705	point		363,365	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	365	365	-338.672	195.231	39.512	point		364,366	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	366	366	-335.909	193.899	39.108	point		365,367	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	367	367	-334.124	192.907	38.915	point		366,368	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	368	368	-331.570	191.193	38.662	point		367,369	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	369	369	-330.136	189.718	38.748	point		368,370	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	370	370	-328.576	187.082	38.775	point		369,371	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	371	371	-327.570	184.659	39.051	point		370,372	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	372	372	-326.798	182.569	39.211	point		371,373	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	373	373	-325.761	179.653	39.387	point		372,374	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	374	374	-325.022	177.549	39.421	point		373,375	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	375	375	-324.006	174.650	39.392	point		374,376,438	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	376	376	-323.332	172.723	39.217	point		375,377	live-route-recording-20260712-170700-z102	proven
